OrderID,OrderDate,Region,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,CustomerSegment,Returned,ShipMode,Comments
ORD-12426,2021-09-10 00:00:00,West,Office Supplies,Labels,Labels 2426,640.83,2,0.1,64.21,Consumer,No,First Class,Customer requested refund
ORD-14880,2022-11-19 00:00:00,East,Office Supplies,Labels,Labels 4880,369.54,7,0.1,27.75,Corporate,Yes,Second Class,Delayed shipment
ORD-13714,2022-12-19 00:00:00,West,Technology,Machines,Machines 3714,263.82,4,0.1,62.33,Corporate,No,Standard Class,
ORD-14425,2022-02-22 00:00:00,East,Furniture,Chairs,Chairs 4425,237.27,1,0.2,55.26,Corporate,Yes,Standard Class,
ORD-11933,2023-07-07 00:00:00,east,Technology,Machines,Machines 1933,249.46,10,0.0,72.06,Consumer,No,First Class,
ORD-12695,2023-04-21 00:00:00,East,Office Supplies,Binders,Binders 2695,186.54,1,0.4,28.56,Home Office,No,Standard Class,Delayed shipment
ORD-10697,2021-08-18 00:00:00,South,Technology,Machines,Machines 697,165.91,7,0.1,39.45,Consumer,No,Same Day,Expedited delivery
ORD-14013,2020-09-08 00:00:00,East,Office Supplies,Storage,Storage 4013,278.36,10,0.1,23.73,Home Office,No,Second Class,Customer requested refund
ORD-10715,2020-04-07 00:00:00,West,Furniture,Chairs,Chairs 715,177.2,5,0.4,16.0,Corporate,No,First Class,
ORD-10407,2022-11-07 00:00:00,South,Technology,Phones,Phones 407,991.23,3,0.5,96.47,Home Office,No,Same Day,
ORD-10030,2020-09-28 00:00:00,West,Office Supplies,Art,Art 30,424.21,6,0.0,114.46,Home Office,No,First Class,Customer requested refund
ORD-11765,2021-08-04 00:00:00,West,Technology,Copiers,Copiers 1765,1064.05,5,0.2,223.69,Home Office,No,Standard Class,
ORD-11291,2021-11-06 00:00:00,West,Office Supplies,Storage,Storage 1291,454.47,2,0.3,87.42,Corporate,No,Standard Class,Delayed shipment
ORD-10095,2022-04-19 00:00:00,East,Technology,Copiers,Copiers 95,180.82,3,0.0,30.26,Home Office,No,Second Class,Customer requested refund
ORD-13360,2023-10-26 00:00:00,North,Technology,Copiers,Copiers 3360,,1,0.1,48.6,Corporate,No,Standard Class,Damaged box
ORD-13587,2021-07-22 00:00:00,South,Furniture,Furnishings,Furnishings 3587,646.91,10,0.3,37.83,Consumer,No,Standard Class,
ORD-13850,2020-04-11 00:00:00,South,Furniture,Furnishings,Furnishings 3850,126.9,1,0.4,16.28,Home Office,No,Same Day,
ORD-12705,2023-01-20 00:00:00,South,Technology,Accessories,Accessories 2705,127.14,9,0.5,13.78,Consumer,Yes,Same Day,
ORD-14228,2023-08-17 00:00:00,West,Office Supplies,Labels,Labels 4228,263.93,10,0.5,33.97,Corporate,No,First Class,Damaged box
ORD-12226,2022-12-23 00:00:00,South,Office Supplies,Art,Art 2226,939.87,3,0.3,73.86,Consumer,No,Standard Class,Delayed shipment
ORD-10590,2023-01-20 00:00:00,South,Technology,Copiers,Copiers 590,365.3,4,0.1,70.9,Home Office,No,First Class,Expedited delivery
ORD-11544,2021-02-24 00:00:00,South,Technology,Copiers,Copiers 1544,271.47,8,0.3,,Consumer,No,First Class,Customer requested refund
ORD-13295,2021-01-08 00:00:00,South,Technology,Phones,Phones 3295,202.61,4,0.2,16.84,Consumer,Yes,Second Class,Damaged box
ORD-11406,2020-11-15 00:00:00,North,Furniture,Tables,Tables 1406,471.19,3,0.4,31.53,Corporate,No,Standard Class,Damaged box
ORD-13307,2024-05-21 00:00:00,South,Technology,Accessories,Accessories 3307,418.87,6,0.2,45.22,Home Office,No,Standard Class,Damaged box
ORD-10451,2020-12-09 00:00:00,West,Furniture,Tables,Tables 451,389.89,6,0.3,54.35,Home Office,No,First Class,Delayed shipment
ORD-10644,2021-03-18 00:00:00,East,Furniture,Furnishings,Furnishings 644,317.05,10,0.3,20.98,Corporate,No,Second Class,Delayed shipment
ORD-14209,2020-10-17 00:00:00,North,Office Supplies,Storage,Storage 4209,122.66,7,0.4,7.67,Home Office,No,Same Day,Customer requested refund
ORD-10872,2024-08-15 00:00:00,West,Office Supplies,Binders,Binders 872,761.08,7,0.4,115.03,Corporate,No,Standard Class,Customer requested refund
ORD-10811,2020-04-16 00:00:00,North,Furniture,Bookcases,Bookcases 811,411.75,4,0.1,88.21,Corporate,No,Standard Class,Delayed shipment
ORD-11062,2022-02-07 00:00:00,West,Furniture,Chairs,Chairs 1062,547.61,6,0.5,,Home Office,No,Same Day,Delayed shipment
ORD-14151,2020-11-14 00:00:00,East,Office Supplies,Storage,Storage 4151,519.25,6,0.0,49.33,Home Office,No,Same Day,Customer requested refund
ORD-11201,2024-06-08 00:00:00,East,Office Supplies,Binders,Binders 1201,499.06,8,0.0,44.53,Home Office,No,Same Day,
ORD-10456,2023-12-23 00:00:00,North,Furniture,Furnishings,Furnishings 456,639.03,1,0.4,69.26,Consumer,No,Standard Class,
ORD-11386,2020-10-22 00:00:00,North,Technology,Machines,Machines 1386,221.53,9,0.5,,Consumer,Yes,Same Day,
ORD-14587,2020-12-07 00:00:00,East,Furniture,Tables,Tables 4587,293.69,6,0.1,58.24,Corporate,No,First Class,Delayed shipment
ORD-11119,2023-12-07 00:00:00,East,Technology,Machines,Machines 1119,534.17,4,0.4,27.58,Consumer,No,Standard Class,Delayed shipment
ORD-12645,2021-01-02 00:00:00,south,Office Supplies,Storage,Storage 2645,291.28,10,0.1,61.59,Home Office,Yes,Same Day,
ORD-12963,2022-08-04 00:00:00,South,Technology,Accessories,Accessories 2963,150.02,5,0.1,10.73,Corporate,No,Standard Class,Delayed shipment
ORD-12395,2022-03-26 00:00:00,West,Technology,Machines,Machines 2395,,1,0.5,97.89,Home Office,No,Standard Class,
ORD-10653,2023-12-12 00:00:00,West,Office Supplies,Storage,Storage 653,337.37,1,0.5,11.42,Corporate,No,Same Day,
ORD-12163,2021-02-24 00:00:00,east,Furniture,Tables,Tables 2163,159.3,9,0.3,17.93,Home Office,No,Same Day,
ORD-12128,2021-10-03 00:00:00,West,Furniture,Furnishings,Furnishings 2128,296.1,3,0.0,47.76,Corporate,No,Standard Class,Damaged box
ORD-13871,2020-07-07 00:00:00,North,Office Supplies,Binders,Binders 3871,944.71,6,0.3,147.09,Home Office,No,Second Class,Expedited delivery
ORD-12362,2020-12-31 00:00:00,South,Furniture,Bookcases,Bookcases 2362,436.42,1,0.5,51.63,Consumer,No,Standard Class,Customer requested refund
ORD-10507,2023-08-13 00:00:00,east,Technology,Machines,Machines 507,510.28,3,0.5,46.97,Consumer,No,First Class,Delayed shipment
ORD-12636,2021-02-28 00:00:00,West,Technology,Accessories,Accessories 2636,529.35,3,0.2,67.48,Home Office,No,Standard Class,Expedited delivery
ORD-12108,2022-06-03 00:00:00,South,Technology,Accessories,Accessories 2108,532.66,8,0.4,20.12,Home Office,No,First Class,Expedited delivery
ORD-11071,2021-01-03 00:00:00,South,Technology,Machines,Machines 1071,197.35,6,0.3,34.22,Consumer,No,Standard Class,Delayed shipment
ORD-14573,2022-06-07 00:00:00,east,Technology,Phones,Phones 4573,,9,0.4,6.85,Home Office,No,Second Class,
ORD-14786,2024-01-27 00:00:00,North,Office Supplies,Art,Art 4786,324.49,2,0.5,11.97,Corporate,Yes,Standard Class,Expedited delivery
ORD-12058,2020-12-30 00:00:00,North,Furniture,Chairs,Chairs 2058,478.79,10,0.2,89.55,Home Office,No,First Class,Damaged box
ORD-12903,2021-11-16 00:00:00,South,Technology,Phones,Phones 2903,117.92,4,0.2,,Corporate,No,First Class,Customer requested refund
ORD-14234,2021-04-19 00:00:00,West,Furniture,Furnishings,Furnishings 4234,220.21,2,0.1,,Corporate,No,Same Day,Damaged box
ORD-14496,2020-03-30 00:00:00,South,Office Supplies,Storage,Storage 4496,131.02,7,0.5,,Home Office,No,First Class,Customer requested refund
ORD-14788,2022-03-27 00:00:00,West,Furniture,Chairs,Chairs 4788,307.24,8,0.5,19.98,Home Office,No,Second Class,Expedited delivery
ORD-13133,2024-03-01 00:00:00,South,Office Supplies,Labels,Labels 3133,78.77,9,0.5,3.41,Consumer,No,Standard Class,Expedited delivery
ORD-11145,2022-05-30 00:00:00,South,Furniture,Chairs,Chairs 1145,163.39,7,0.4,8.28,Corporate,No,Second Class,
ORD-13525,2024-07-03 00:00:00,North,Technology,Phones,Phones 3525,352.34,10,0.0,20.26,Consumer,No,First Class,Expedited delivery
ORD-11457,2021-04-11 00:00:00,West,Furniture,Furnishings,Furnishings 1457,465.89,4,0.3,65.78,Corporate,No,First Class,Damaged box
ORD-10045,2023-10-15 00:00:00,South,Technology,Machines,Machines 45,922.51,4,0.4,93.15,Corporate,No,Same Day,Expedited delivery
ORD-11395,2023-01-05 00:00:00,East,Office Supplies,Storage,Storage 1395,769.05,2,0.2,174.58,Home Office,No,Standard Class,Customer requested refund
ORD-14867,2023-06-15 00:00:00,West,Office Supplies,Paper,Paper 4867,850.92,10,0.3,155.93,Corporate,No,Standard Class,Expedited delivery
ORD-13897,2024-04-20 00:00:00,West,Furniture,Chairs,Chairs 3897,371.63,9,0.5,28.33,Home Office,No,First Class,Damaged box
ORD-12966,2023-01-21 00:00:00,West,Office Supplies,Paper,Paper 2966,286.59,4,0.4,44.17,Consumer,No,First Class,Expedited delivery
ORD-10038,2024-08-07 00:00:00,South,Office Supplies,Paper,Paper 38,224.29,4,0.1,11.29,Corporate,No,First Class,Damaged box
ORD-13631,2021-10-03 00:00:00,north,Office Supplies,Storage,Storage 3631,1249.29,4,0.1,258.41,Corporate,No,Standard Class,Expedited delivery
ORD-10359,2021-09-07 00:00:00,east,Furniture,Furnishings,Furnishings 359,217.99,8,0.2,20.47,Consumer,No,Second Class,
ORD-14562,2023-01-13 00:00:00,West,Office Supplies,Art,Art 4562,,9,0.2,131.52,Consumer,No,Same Day,
ORD-11983,2020-12-08 00:00:00,South,Technology,Phones,Phones 1983,98.48,3,0.0,,Home Office,No,First Class,Damaged box
ORD-10102,2022-02-26 00:00:00,South,Furniture,Bookcases,Bookcases 102,273.9,8,0.0,29.94,Corporate,No,Second Class,Customer requested refund
ORD-13057,2022-07-09 00:00:00,South,Technology,Phones,Phones 3057,289.16,6,0.0,77.23,Corporate,No,Same Day,Damaged box
ORD-12907,2021-09-17 00:00:00,North,Office Supplies,Paper,Paper 2907,453.16,10,0.1,69.29,Home Office,No,Second Class,
ORD-11818,2020-02-10 00:00:00,East,Technology,Copiers,Copiers 1818,70.86,5,0.4,4.63,Corporate,No,Standard Class,
ORD-11736,2024-05-23 00:00:00,South,Furniture,Tables,Tables 1736,471.14,9,0.0,135.82,Home Office,No,First Class,
ORD-13830,2020-11-23 00:00:00,East,Technology,Phones,Phones 3830,473.46,1,0.0,69.31,Home Office,No,Second Class,
ORD-12430,2024-01-01 00:00:00,West,Office Supplies,Art,Art 2430,603.3,10,0.3,48.97,Consumer,No,First Class,Damaged box
ORD-14187,2023-04-18 00:00:00,East,Office Supplies,Art,Art 4187,307.69,8,0.3,23.49,Corporate,No,First Class,Damaged box
ORD-11965,2024-03-22 00:00:00,South,Technology,Machines,Machines 1965,325.07,1,0.3,24.68,Corporate,No,Same Day,Delayed shipment
ORD-14233,2022-01-17 00:00:00,West,Furniture,Chairs,Chairs 4233,624.79,1,0.0,90.75,Home Office,No,Standard Class,Customer requested refund
ORD-14184,2021-01-06 00:00:00,East,Technology,Phones,Phones 4184,446.51,4,0.3,38.3,Corporate,No,Standard Class,Expedited delivery
ORD-13248,2021-03-05 00:00:00,South,Office Supplies,Art,Art 3248,423.36,3,0.0,43.18,Consumer,No,Second Class,Damaged box
ORD-12400,2023-11-18 00:00:00,East,Technology,Machines,Machines 2400,345.75,7,0.5,34.59,Corporate,No,First Class,Expedited delivery
ORD-14585,2024-05-13 00:00:00,south,Furniture,Bookcases,Bookcases 4585,1051.79,2,0.5,153.25,Corporate,No,First Class,Delayed shipment
ORD-11055,2020-09-20 00:00:00,South,Furniture,Tables,Tables 1055,455.25,7,0.5,21.27,Consumer,No,Same Day,
ORD-12203,2020-03-02 00:00:00,North,Furniture,Tables,Tables 2203,170.66,8,0.2,19.63,Corporate,No,Same Day,
ORD-10125,2023-04-16 00:00:00,North,Furniture,Chairs,Chairs 125,686.17,9,0.4,54.51,Consumer,No,Standard Class,Damaged box
ORD-14186,2024-03-19 00:00:00,North,Technology,Phones,Phones 4186,173.84,7,0.0,35.82,Corporate,No,Second Class,Damaged box
ORD-13648,2020-05-29 00:00:00,East,Office Supplies,Paper,Paper 3648,,10,0.2,52.47,Corporate,No,First Class,Customer requested refund
ORD-10288,2024-10-07 00:00:00,South,Office Supplies,Binders,Binders 288,156.74,2,0.4,14.05,Home Office,No,First Class,Delayed shipment
ORD-14303,2022-11-27 00:00:00,South,Furniture,Bookcases,Bookcases 4303,373.97,10,0.2,22.27,Consumer,No,Second Class,
ORD-10332,2024-07-09 00:00:00,West,Office Supplies,Paper,Paper 332,596.62,6,0.4,20.42,Home Office,No,First Class,
ORD-12484,2024-09-23 00:00:00,South,Technology,Phones,Phones 2484,281.06,10,0.1,54.21,Corporate,No,Second Class,Customer requested refund
ORD-10982,2020-09-24 00:00:00,South,Furniture,Tables,Tables 982,398.75,10,0.0,24.03,Consumer,No,Standard Class,Delayed shipment
ORD-13147,2024-08-27 00:00:00,West,Furniture,Bookcases,Bookcases 3147,291.75,3,0.4,8.91,Home Office,No,Same Day,Customer requested refund
ORD-10652,2024-10-23 00:00:00,West,Technology,Machines,Machines 652,290.61,10,0.5,28.47,Home Office,No,Same Day,Damaged box
ORD-11879,2022-10-25 00:00:00,West,Technology,Phones,Phones 1879,481.66,9,0.5,27.42,Home Office,No,Same Day,Expedited delivery
ORD-11189,2022-09-19 00:00:00,North,Technology,Accessories,Accessories 1189,346.65,3,0.5,30.19,Corporate,No,Second Class,Delayed shipment
ORD-12648,2024-01-20 00:00:00,North,Technology,Phones,Phones 2648,475.28,10,0.3,88.0,Corporate,No,Same Day,Customer requested refund
ORD-11734,2022-04-09 00:00:00,East,Furniture,Furnishings,Furnishings 1734,344.12,10,0.1,72.2,Home Office,No,First Class,Expedited delivery
ORD-12407,2022-01-14 00:00:00,South,Furniture,Chairs,Chairs 2407,215.2,5,0.2,29.28,Corporate,Yes,First Class,
ORD-13034,2021-02-09 00:00:00,West,Technology,Copiers,Copiers 3034,342.92,4,0.4,15.36,Corporate,No,Same Day,Delayed shipment
ORD-13519,2024-06-02 00:00:00,west,Furniture,Tables,Tables 3519,22.27,7,0.5,2.91,Home Office,No,First Class,Delayed shipment
ORD-11311,2023-06-03 00:00:00,South,Office Supplies,Paper,Paper 1311,519.37,3,0.2,120.15,Consumer,No,Second Class,Expedited delivery
ORD-12607,2022-07-30 00:00:00,South,Technology,Phones,Phones 2607,363.04,4,0.1,53.29,Corporate,No,Same Day,Customer requested refund
ORD-11168,2024-07-12 00:00:00,East,Furniture,Tables,Tables 1168,440.27,6,0.4,60.48,Consumer,No,Second Class,
ORD-10450,2022-07-08 00:00:00,North,Technology,Phones,Phones 450,457.02,10,0.3,85.36,Consumer,No,Second Class,Delayed shipment
ORD-13551,2024-07-05 00:00:00,North,Technology,Phones,Phones 3551,483.01,6,0.3,48.52,Home Office,No,Standard Class,Delayed shipment
ORD-13743,2021-12-30 00:00:00,South,Office Supplies,Binders,Binders 3743,451.94,10,0.4,81.24,Home Office,No,First Class,Delayed shipment
ORD-12402,2020-03-28 00:00:00,East,Office Supplies,Art,Art 2402,554.44,9,0.5,80.74,Corporate,No,Same Day,Damaged box
ORD-10346,2020-04-11 00:00:00,North,Technology,Machines,Machines 346,569.48,7,0.4,64.04,Consumer,No,Standard Class,Delayed shipment
ORD-13658,2024-05-19 00:00:00,East,Office Supplies,Paper,Paper 3658,278.49,10,0.2,48.64,Corporate,Yes,First Class,
ORD-13758,2023-11-06 00:00:00,South,Furniture,Tables,Tables 3758,909.59,10,0.1,57.75,Consumer,No,First Class,Delayed shipment
ORD-10492,2023-04-25 00:00:00,South,Furniture,Bookcases,Bookcases 492,1045.27,10,0.3,152.02,Consumer,No,Second Class,Damaged box
ORD-12814,2022-05-19 00:00:00,North,Furniture,Tables,Tables 2814,87.63,3,0.4,12.42,Consumer,No,Same Day,Damaged box
ORD-13928,2020-06-18 00:00:00,North,Technology,Phones,Phones 3928,143.48,7,0.5,16.59,Home Office,No,First Class,
ORD-10949,2021-06-04 00:00:00,South,Furniture,Tables,Tables 949,612.71,7,0.5,26.29,Corporate,No,Standard Class,
ORD-11027,2024-04-23 00:00:00,West,Office Supplies,Paper,Paper 1027,,3,0.4,69.3,Home Office,No,Second Class,Expedited delivery
ORD-12246,2024-05-20 00:00:00,north,Office Supplies,Paper,Paper 2246,110.91,3,0.2,23.26,Consumer,No,First Class,
ORD-12303,2024-08-25 00:00:00,South,Office Supplies,Storage,Storage 2303,140.92,10,0.1,36.83,Home Office,No,Same Day,Delayed shipment
ORD-11897,2023-03-12 00:00:00,North,Furniture,Tables,Tables 1897,468.89,8,0.3,18.33,Corporate,No,Standard Class,Delayed shipment
ORD-13299,2024-05-12 00:00:00,West,Furniture,Chairs,Chairs 3299,521.48,4,0.3,63.48,Corporate,No,Second Class,Delayed shipment
ORD-14583,2021-04-25 00:00:00,west,Furniture,Bookcases,Bookcases 4583,162.43,10,0.5,19.16,Corporate,No,Second Class,Customer requested refund
ORD-14338,2021-10-03 00:00:00,west,Furniture,Furnishings,Furnishings 4338,275.41,5,0.0,,Corporate,No,First Class,
ORD-13868,2024-06-18 00:00:00,north,Technology,Accessories,Accessories 3868,579.95,6,0.1,118.76,Home Office,No,Same Day,
ORD-13983,NotADate,East,Furniture,Chairs,Chairs 3983,23.43,1,0.0,3.81,Consumer,No,Standard Class,
ORD-12899,2021-07-24 00:00:00,East,Furniture,Furnishings,Furnishings 2899,455.2,6,0.4,28.6,Home Office,No,Same Day,Expedited delivery
ORD-10688,2021-03-05 00:00:00,west,Office Supplies,Paper,Paper 688,770.44,3,0.0,120.34,Corporate,No,Second Class,
ORD-10759,2024-07-18 00:00:00,South,Furniture,Bookcases,Bookcases 759,90.31,6,0.4,5.23,Consumer,No,Same Day,
ORD-13944,NotADate,south,Technology,Copiers,Copiers 3944,60.44,8,0.4,8.65,Home Office,No,First Class,Expedited delivery
ORD-14104,2021-07-06 00:00:00,East,Office Supplies,Art,Art 4104,581.07,9,0.5,22.38,Consumer,No,Standard Class,Expedited delivery
ORD-13459,2021-09-22 00:00:00,North,Technology,Phones,Phones 3459,254.89,5,0.1,54.45,Corporate,No,Standard Class,Customer requested refund
ORD-11361,2021-09-03 00:00:00,South,Furniture,Chairs,Chairs 1361,406.1,2,0.4,57.44,Consumer,No,Same Day,Delayed shipment
ORD-12712,2024-06-29 00:00:00,North,Office Supplies,Art,Art 2712,115.4,2,0.4,12.69,Corporate,No,First Class,Expedited delivery
ORD-10795,2022-09-02 00:00:00,East,Office Supplies,Binders,Binders 795,256.77,4,0.3,12.5,Corporate,No,Second Class,Damaged box
ORD-12441,2020-01-08 00:00:00,West,Office Supplies,Art,Art 2441,52.52,7,0.2,12.44,Consumer,No,Standard Class,Expedited delivery
ORD-10953,2020-08-03 00:00:00,South,Office Supplies,Binders,Binders 953,484.41,2,0.1,79.18,Consumer,No,Same Day,
ORD-14829,2023-09-07 00:00:00,East,Furniture,Bookcases,Bookcases 4829,229.08,4,0.0,56.89,Home Office,No,Standard Class,
ORD-14036,2020-07-12 00:00:00,South,Technology,Phones,Phones 4036,146.52,5,0.4,11.86,Corporate,No,Same Day,Expedited delivery
ORD-12881,2020-11-19 00:00:00,East,Technology,Copiers,Copiers 2881,435.31,3,0.0,26.84,Home Office,No,Second Class,Customer requested refund
ORD-12976,2021-06-24 00:00:00,south,Technology,Copiers,Copiers 2976,149.44,6,0.0,36.59,Corporate,No,Same Day,
ORD-14248,2022-08-22 00:00:00,East,Technology,Accessories,Accessories 4248,178.69,2,0.1,23.77,Corporate,No,Second Class,Customer requested refund
ORD-12319,2020-01-26 00:00:00,West,Office Supplies,Paper,Paper 2319,123.64,10,0.2,,Corporate,No,Standard Class,Damaged box
ORD-10202,2023-11-14 00:00:00,North,Furniture,Tables,Tables 202,81.81,8,0.2,11.12,Corporate,No,Second Class,Expedited delivery
ORD-13872,2020-12-16 00:00:00,South,Furniture,Tables,Tables 3872,,9,0.4,76.13,Consumer,No,Same Day,Delayed shipment
ORD-10608,2020-01-30 00:00:00,North,Office Supplies,Art,Art 608,248.24,2,0.4,13.95,Corporate,No,First Class,Expedited delivery
ORD-13662,2021-07-30 00:00:00,West,Technology,Copiers,Copiers 3662,34.79,10,0.4,4.04,Consumer,Yes,Standard Class,Delayed shipment
ORD-13536,2024-04-18 00:00:00,South,Office Supplies,Labels,Labels 3536,426.04,3,0.3,59.59,Home Office,No,Second Class,Damaged box
ORD-10099,2020-12-14 00:00:00,South,Office Supplies,Art,Art 99,580.66,3,0.0,117.51,Home Office,No,Second Class,
ORD-10354,2023-02-13 00:00:00,East,Furniture,Bookcases,Bookcases 354,362.38,7,0.4,28.6,Consumer,No,Same Day,
ORD-11296,2021-12-05 00:00:00,South,Furniture,Bookcases,Bookcases 1296,331.89,3,0.4,52.4,Corporate,No,Second Class,
ORD-14464,2022-02-07 00:00:00,West,Furniture,Tables,Tables 4464,732.63,1,0.2,89.79,Home Office,No,Standard Class,
ORD-13488,2024-04-06 00:00:00,South,Technology,Accessories,Accessories 3488,315.97,8,0.0,73.16,Consumer,No,Second Class,Damaged box
ORD-12904,2023-06-06 00:00:00,south,Office Supplies,Labels,Labels 2904,65.01,7,0.3,8.3,Corporate,No,Standard Class,Delayed shipment
ORD-11959,2022-05-05 00:00:00,East,Technology,Accessories,Accessories 1959,420.9,6,0.0,,Consumer,No,Standard Class,Delayed shipment
ORD-10361,2023-12-24 00:00:00,West,Office Supplies,Art,Art 361,301.9,9,0.3,17.73,Consumer,No,First Class,
ORD-11115,2022-08-13 00:00:00,South,Technology,Machines,Machines 1115,167.74,7,0.3,19.41,Corporate,No,Same Day,
ORD-14794,2024-06-29 00:00:00,West,Office Supplies,Labels,Labels 4794,1017.01,3,0.3,205.86,Consumer,No,Same Day,
ORD-13517,2023-06-14 00:00:00,South,Technology,Accessories,Accessories 3517,542.69,1,0.0,94.08,Home Office,No,Same Day,Customer requested refund
ORD-13827,2022-05-04 00:00:00,South,Office Supplies,Art,Art 3827,169.39,2,0.1,33.05,Home Office,No,First Class,
ORD-10208,2024-12-11 00:00:00,East,Technology,Accessories,Accessories 208,328.58,3,0.0,98.34,Consumer,No,Same Day,Damaged box
